col_index,col_winery,col_wine,col_figure,col_rating,col_ratingC,col_location_country,col_location_region,col_url,col_year
699,Clos de Luz,Azuda Garnacha 2017,NA,4.4,39,Chile,Cachapoal Valley,https://www.vivino.com/clos-de-luz-azuda-garnacha/w/5422166?year=2017&price_id=16812422,2017
700,Montes Toscanini,Gran Tannat Premium 2015,NA,4.4,38,Chile,Cachapoal Valley,https://www.vivino.com/montes-toscanini-premium-gran-tannat/w/1301873?year=2015&price_id=17432737,2015
701,Château Gilette,Sauternes (Crème de Tête) 1975,NA,4.4,38,Chile,Cachapoal Valley,https://www.vivino.com/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1975&price_id=595811,1975
702,Taylor's,Vintage Port 2016,NA,4.4,36,Portugal,Vintage Port,https://www.vivino.com/taylors-port-vintage-port/w/69744?year=2016&price_id=17293745,2016
703,Bouchard Père & Fils,Clos Vougeot Grand Cru 2010,NA,4.4,33,France,Clos Vougeot Grand Cru,https://www.vivino.com/bouchard-pere-and-fils-clos-vougeot-grand-cru/w/1772604?year=2010&price_id=17768188,2010
704,Villa Poggio Salvi,Pomona Brunello di Montalcino 2011,NA,4.4,33,Italy,Brunello di Montalcino,https://www.vivino.com/it-villa-poggio-salvi-pomona-brunello-di-montalcino/w/4544670?year=2011&price_id=15162022,2011
705,Thomas-Bassot,Châteauneuf-du-Pape 2012,NA,4.4,28,France,Châteauneuf-du-Pape,https://www.vivino.com/thomas-bassot-chateauneuf-du-pape/w/2211725?year=2012&price_id=17466297,2012
706,Niepoort,Late Bottled Vintage Port 1983,NA,4.4,27,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/niepoort-vinhos-sa-late-bottled-vintage-port/w/1636879?year=1983&price_id=5270513,1983
707,Dr. Bürklin-Wolf,Pechstein G.C 2005,NA,4.4,27,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/dr-boandfrac14rklin-wolfsche-pechstein-g-c/w/1153149?year=2005&price_id=13582974,2005
708,Domaine Confuron-Cotetidot,Vosne-Romanée 1er Cru 'Les Suchots' 2013,NA,4.4,25,France,Vosne-Romanée 1er Cru 'Les Suchots',https://www.vivino.com/domaine-confuron-cotetidot-vosne-romanee-1er-cru-les-suchots/w/2894358?year=2013&price_id=12404100,2013
709,Quinta do Vesuvio,Vintage Port 2016,NA,4.4,25,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/quinta-do-vesuvio-vintage-port/w/1099392?year=2016&price_id=17757574,2016
710,Quinta do Crasto,Reserva Old Vines N.V.,NA,4.3,21502,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/quinta-do-crasto-reserva-old-vines/w/1291873?year=N.V.&price_id=8239170,N.V.
711,Laurent-Perrier,Brut Cuvée Champagne Rosé N.V.,NA,4.3,16329,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/laurent-perrier-brut-cuvee-champagne-rose/w/8305?year=N.V.&price_id=2645521,N.V.
712,Ruinart,Blanc de Blancs Brut Champagne N.V.,NA,4.3,15934,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/champagne-ruinart-blanc-de-blancs-brut-champagne/w/1857637?year=N.V.&price_id=2210586,N.V.
713,Veuve Clicquot,Brut Rosé Champagne N.V.,NA,4.3,10999,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/veuve-clicquot-brut-rose-champagne/w/23051?year=N.V.&price_id=12661017,N.V.
714,Cantine San Marzano,Cinquanta Collezione 2012,NA,4.3,10961,Italy,Vino d'Italia,https://www.vivino.com/cantine-san-marzano-cinquanta-collezione/w/2459848?year=2012&price_id=15822456,2012
715,Masi,Costasera Amarone della Valpolicella Classico 2012,NA,4.3,10727,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/it-masi-costasera-amarone-della-valpolicella-classico/w/21929?year=2012&price_id=15632970,2012
716,Ruinart,Brut Rosé Champagne N.V.,NA,4.3,8587,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/champagne-ruinart-brut-rose-champagne/w/1148298?year=N.V.&price_id=2210698,N.V.
717,Tommasi,Amarone della Valpolicella Classico 2013,NA,4.3,8129,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/tommasi-amarone-della-valpolicella-classico/w/7103?year=2013&price_id=18297421,2013
718,D.V. Catena,Malbec - Malbec 2014,NA,4.3,6938,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/d-v-catena-malbec-malbec/w/68874?year=2014&price_id=12678702,2014
719,W. & J. Graham's,20 Year Old Tawny Port N.V.,NA,4.3,6877,Portugal,Aged Tawny Port,https://www.vivino.com/w-and-j-grahams-twenty-year-old-tawny-port/w/1153679?year=N.V.&price_id=13593606,N.V.
720,Stag's Leap Wine Cellars,ARTEMIS Cabernet Sauvignon 2012,NA,4.3,6317,United States,Napa Valley,https://www.vivino.com/stag-s-leap-wine-cellars-artemis-cabernet-sauvignon/w/1107336?year=2012&price_id=17082805,2012
721,D.V. Catena,Malbec - Malbec 2015,NA,4.3,5518,United States,Napa Valley,https://www.vivino.com/d-v-catena-malbec-malbec/w/68874?year=2015&price_id=18203484,2015
722,Taylor's,20 Year Old Tawny Port N.V.,NA,4.3,5214,Portugal,Aged Tawny Port,https://www.vivino.com/taylors-port-twenty-year-old-tawny-port/w/1155355?year=N.V.&price_id=15493379,N.V.
723,Pintia,Toro 2012,NA,4.3,4680,Portugal,Aged Tawny Port,https://www.vivino.com/pintia-toro/w/77172?year=2012&price_id=17768222,2012
724,Veuve Clicquot,Vintage Brut Champagne N.V.,NA,4.3,4226,Portugal,Aged Tawny Port,https://www.vivino.com/veuve-clicquot-vintage-brut-champagne/w/1141123?year=N.V.&price_id=17696943,N.V.
725,Veuve Clicquot,Vintage Rosé Brut Champagne N.V.,NA,4.3,3664,Portugal,Aged Tawny Port,https://www.vivino.com/veuve-clicquot-vintage-rose-brut-champagne/w/79852?year=N.V.&price_id=15978979,N.V.
726,Muga,Prado Enea Gran Reserva 2006,NA,4.3,3431,Portugal,Aged Tawny Port,https://www.vivino.com/muga-winery-prado-enea-gran-reserva/w/1126125?year=2006&price_id=13600763,2006
727,Tenuta Il Poggione,Brunello di Montalcino 2010,NA,4.3,3380,Italy,Brunello di Montalcino,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino/w/22175?year=2010&price_id=4497673,2010
728,Farnese,Edizione Cinque Autoctoni 2015,NA,4.3,3322,Italy,Brunello di Montalcino,https://www.vivino.com/farnese-edizione-cinque-autoctoni/w/21646?year=2015&price_id=16648427,2015
729,Aalto,Tinto 2012,NA,4.3,2956,Spain,Ribera del Duero,https://www.vivino.com/aalto-tinto/w/23337?year=2012&price_id=1825780,2012
730,Aalto,Tinto 2015,NA,4.3,2803,Spain,Ribera del Duero,https://www.vivino.com/aalto-tinto/w/23337?year=2015&price_id=14935014,2015
731,Billecart-Salmon,Blanc de Blancs Brut Champagne Grand Cru N.V.,NA,4.3,2711,France,Champagne Grand Cru,https://www.vivino.com/champagne-billecart-salmon-blanc-de-blancs-brut-champagne-grand-cru/w/15617?year=N.V.&price_id=2210903,N.V.
732,Cellaro,Due Lune Nerello Mascalese - Nero d'Avola 2013,NA,4.3,2644,Italy,Terre Siciliane,https://www.vivino.com/it-cellaro-due-lune-nerello-mascalese-nero-d-avola/w/1674591?year=2013&price_id=16399885,2013
733,Catena Alta,Malbec 2014,NA,4.3,2590,Italy,Terre Siciliane,https://www.vivino.com/catena-alta-malbec/w/1870?year=2014&price_id=15195757,2014
734,Antinori,Pian delle Vigne Brunello di Montalcino 2012,NA,4.3,2353,Italy,Brunello di Montalcino,https://www.vivino.com/antinori-tuscany-pian-delle-vigne-brunello-di-montalcino/w/1675?year=2012&price_id=13600759,2012
735,Numanthia,Numanthia 2011,NA,4.3,2238,Italy,Brunello di Montalcino,https://www.vivino.com/numanthia-numanthia/w/77888?year=2011&price_id=13593849,2011
736,Angélica Zapata,Cabernet Franc Alta 2013,NA,4.3,2229,Italy,Brunello di Montalcino,https://www.vivino.com/angelica-zapata-cabernet-franc-alta/w/68854?year=2013&price_id=11707792,2013
737,Casanova di Neri,Brunello di Montalcino 2011,NA,4.3,2217,Italy,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-brunello-di-montalcino/w/9710?year=2011&price_id=13967889,2011
738,Rutini,Malbec 2015,NA,4.3,2198,Italy,Brunello di Montalcino,https://www.vivino.com/ar-rutini-malbec/w/16504?year=2015&price_id=17735008,2015
739,Caballo Loco,Grand Cru Apalta 2013,NA,4.3,2166,Chile,Colchagua Valley,https://www.vivino.com/caballo-loco-grand-cru-apalta/w/4837001?year=2013&price_id=17176263,2013
740,Château Pontet-Canet,Pauillac (Grand Cru Classé) 2004,NA,4.3,2075,Chile,Colchagua Valley,https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=2004&price_id=18006597,2004
741,Bodegas Roda,Roda I Reserva Rioja 2007,NA,4.3,2015,Chile,Colchagua Valley,https://www.vivino.com/bodegas-roda-roda-i-reserva-rioja/w/1383553?year=2007&price_id=13598252,2007
742,Luccarelli,Campo Marino Primitivo di Manduria 2015,NA,4.3,1964,Italy,Primitivo di Manduria,https://www.vivino.com/luccarelli-campo-marino-primitivo-di-manduria/w/2013141?year=2015&price_id=16267432,2015
743,Casa Valduga,Maria Valduga Brut Vintage Espumante N.V.,NA,4.3,1923,Brazil,Vale dos Vinhedos,https://www.vivino.com/casa-valduga-maria-valduga-brut-vintage-espumante/w/1157787?year=N.V.&price_id=2052569,N.V.
744,Numanthia,Numanthia 2012,NA,4.3,1915,Brazil,Vale dos Vinhedos,https://www.vivino.com/numanthia-numanthia/w/77888?year=2012&price_id=15593016,2012
745,Tenuta Ulisse,Amaranta Montepulciano d'Abruzzo 2015,NA,4.3,1903,Italy,Montepulciano d'Abruzzo,https://www.vivino.com/tenuta-ulisse-amaranta-montepulciano-d-abruzzo/w/1214739?year=2015&price_id=16406214,2015
746,Salentein,Numina Gran Corte 2015,NA,4.3,1898,Italy,Montepulciano d'Abruzzo,https://www.vivino.com/salentein-numina-gran-corte/w/9997?year=2015&price_id=17734393,2015
747,Marqués de Riscal,Rioja Gran Reserva 2006,NA,4.3,1869,Italy,Montepulciano d'Abruzzo,https://www.vivino.com/marques-de-riscal-rioja-gran-reserva/w/1135982?year=2006&price_id=14972386,2006
748,Ramos Pinto,Quinta do Bom Retiro 20 Year Old Tawny Porto N.V.,NA,4.3,1853,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/ramos-pinto-quinta-do-bom-retiro-20-year-old-tawny-porto/w/1203903?year=N.V.&price_id=2210655,N.V.
749,Quinta do Crasto,Reserva Old Vines 2015,NA,4.3,1794,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/quinta-do-crasto-reserva-old-vines/w/1291873?year=2015&price_id=14656926,2015
750,Bodega del Fin del Mundo,Reserva Special Blend 2011,NA,4.3,1787,Argentina,Patagonia,https://www.vivino.com/bodega-del-fin-del-mundo-reserva-special-blend-patagonia/w/966?year=2011&price_id=16785891,2011
751,Château Hosanna,Pomerol N.V.,NA,4.3,1770,Argentina,Patagonia,https://www.vivino.com/chateau-hosanna-pomerol/w/1100223?year=N.V.&price_id=8202237,N.V.
752,Bodegas San Román,Tinto 2013,NA,4.3,1717,Argentina,Patagonia,https://www.vivino.com/bodegas-y-san-roman-tinto/w/1136158?year=2013&price_id=13787485,2013
753,Caro (Catena and Rothschild),Caro 2010,NA,4.3,1667,Argentina,Patagonia,https://www.vivino.com/bodegas-caro-caro/w/1100670?year=2010&price_id=6243154,2010
754,Quinta do Crasto,Tinta Roriz N.V.,NA,4.3,1616,Argentina,Patagonia,https://www.vivino.com/quinta-do-crasto-tinta-roriz/w/45284?year=N.V.&price_id=8314310,N.V.
755,D.V. Catena,Cabernet - Cabernet 2014,NA,4.3,1604,Argentina,Patagonia,https://www.vivino.com/d-v-catena-cabernet-cabernet/w/68884?year=2014&price_id=14378407,2014
756,Château de Beaucastel,Châteauneuf-du-Pape 2008,NA,4.3,1588,France,Châteauneuf-du-Pape,https://www.vivino.com/chateau-de-beaucastel-chateauneuf-du-pape/w/1134803?year=2008&price_id=15093171,2008
757,Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2005,NA,4.3,1571,France,Saint-Estèphe,https://www.vivino.com/chateau-calon-segur-saint-estephe-grand-cru-classe/w/1126954?year=2005&price_id=595301,2005
758,Château Lynch-Bages,Pauillac (Grand Cru Classé) 2006,NA,4.3,1570,France,Saint-Estèphe,https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=2006&price_id=8146809,2006
759,Ferreira,Duque de Bragança 20 Year Tawny Port N.V.,NA,4.3,1553,Portugal,Aged Tawny Port,https://www.vivino.com/ferreira-duque-de-braganca-20-year-tawny-port/w/75985?year=N.V.&price_id=12618340,N.V.
760,Cartuxa,Évora Reserva Tinto 2014,NA,4.3,1520,Portugal,Aged Tawny Port,https://www.vivino.com/adega-cartuxa-evora-reserva-tinto/w/76432?year=2014&price_id=15584359,2014
761,Altaïr,Sideral 2015,NA,4.3,1462,Chile,Cachapoal Valley,https://www.vivino.com/cl-altair-sideral/w/1108063?year=2015&price_id=15671695,2015
762,Veuve Clicquot,Vintage Brut Champagne 2004,NA,4.3,1460,Chile,Cachapoal Valley,https://www.vivino.com/veuve-clicquot-vintage-brut-champagne/w/1141123?year=2004&price_id=1625379,2004
763,Louis Roederer,Brut Champagne (Vintage) N.V.,NA,4.3,1460,Chile,Cachapoal Valley,https://www.vivino.com/louis-roederer-brut-champagne-vintage/w/5810903?year=N.V.&price_id=17552832,N.V.
764,Luce della Vite,Luce 2013,NA,4.3,1418,Chile,Cachapoal Valley,https://www.vivino.com/luce-della-vite-luce/w/83594?year=2013&price_id=18346507,2013
765,El Principal,Memorias 2014,NA,4.3,1349,Chile,Cachapoal Valley,https://www.vivino.com/cl-el-principal-memorias-maipo-valley/w/2246136?year=2014&price_id=17597275,2014
766,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 2006,NA,4.3,1340,Chile,Cachapoal Valley,https://www.vivino.com/chateau-pichon-longueville-comtesse-de-lalande-pauillac-grand-cru-classe/w/1125543?year=2006&price_id=8519815,2006
767,Cheval des Andes,Mendoza 2012,NA,4.3,1291,Chile,Cachapoal Valley,https://www.vivino.com/cheval-des-andes-mendoza/w/1926899?year=2012&price_id=12660195,2012
768,Château Lynch-Bages,Pauillac (Grand Cru Classé) 2007,NA,4.3,1255,Chile,Cachapoal Valley,https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=2007&price_id=186734,2007
769,Château Pontet-Canet,Pauillac (Grand Cru Classé) 2011,NA,4.3,1240,Chile,Cachapoal Valley,https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=2011&price_id=16834871,2011
770,Tenuta Il Poggione,Brunello di Montalcino Riserva Vigna Paganelli 2007,NA,4.3,1238,Italy,Brunello di Montalcino,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino-riserva-vigna-paganelli/w/22174?year=2007&price_id=16320644,2007
771,López de Heredia,Reserva 1994,NA,4.3,1200,Italy,Brunello di Montalcino,https://www.vivino.com/lopez-de-heredia-reserva/w/9119?year=1994&price_id=16186391,1994
772,Pio Cesare,Barolo 2007,NA,4.3,1189,Italy,Brunello di Montalcino,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2007&price_id=13599303,2007
773,Tenuta Sette Ponti,Oreno Toscana 2011,NA,4.3,1163,Italy,Brunello di Montalcino,https://www.vivino.com/tenuta-sette-ponti-oreno-toscana/w/1166231?year=2011&price_id=16834986,2011
774,Pol Roger,Brut Champagne (Extra Cuvée de Réserve) 2009,NA,4.3,1152,Italy,Brunello di Montalcino,https://www.vivino.com/pol-roger-brut-champagne-extra-cuvee-de-reserve/w/11781?year=2009&price_id=17072739,2009
775,Château Duhart-Milon,Pauillac (Grand Cru Classé) 2009,NA,4.3,1131,Italy,Brunello di Montalcino,https://www.vivino.com/chateau-duhart-milon-pauillac-grand-cru-classe/w/1129305?year=2009&price_id=15297926,2009
776,Veuve Clicquot,Vintage Rosé Brut Champagne 2004,NA,4.3,1123,Italy,Brunello di Montalcino,https://www.vivino.com/veuve-clicquot-vintage-rose-brut-champagne/w/79852?year=2004&price_id=15978725,2004
777,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) 2009,NA,4.3,1106,France,Châteauneuf-du-Pape,https://www.vivino.com/vieux-telegraphe-chateauneuf-du-pape-la-crau/w/1135736?year=2009&price_id=17859481,2009
778,Matías Riccitelli,Republica del Malbec 2012,NA,4.3,1097,France,Châteauneuf-du-Pape,https://www.vivino.com/riccitelli-republica-del-malbec/w/1566358?year=2012&price_id=17434707,2012
779,Angélica Zapata,Cabernet Sauvignon Alta 2014,NA,4.3,1093,France,Châteauneuf-du-Pape,https://www.vivino.com/angelica-zapata-cabernet-sauvignon-alta/w/68834?year=2014&price_id=17229397,2014
780,Casa Valduga,STORIA Merlot 2011,NA,4.3,1058,Brazil,Vale dos Vinhedos,https://www.vivino.com/casa-valduga-storia-merlot-vale-dos-vinhedos/w/1245680?year=2011&price_id=8337774,2011
781,Salentein,Numina Malbec 2015,NA,4.3,1058,Argentina,Uco Valley,https://www.vivino.com/salentein-numina-malbec/w/1783619?year=2015&price_id=17734436,2015
782,Angélica Zapata,Merlot Alta 2013,NA,4.3,1056,Argentina,Uco Valley,https://www.vivino.com/angelica-zapata-merlot-alta/w/68844?year=2013&price_id=14652659,2013
783,Château Cos d'Estournel,Saint-Estèphe (Grand Cru Classé) 2001,NA,4.3,1053,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-saint-estephe-grand-cru-classe/w/74346?year=2001&price_id=16198961,2001
784,Château Pontet-Canet,Pauillac (Grand Cru Classé) 2012,NA,4.3,1050,France,Saint-Estèphe,https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=2012&price_id=13381979,2012
785,Château Cos d'Estournel,Saint-Estèphe (Grand Cru Classé) 2002,NA,4.3,1040,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-saint-estephe-grand-cru-classe/w/74346?year=2002&price_id=13792652,2002
786,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves) 2012,NA,4.3,996,France,Pessac-Léognan,https://www.vivino.com/fr-chateau-pape-clement-pessac-leognan-grand-cru-classe-de-graves/w/82613?year=2012&price_id=14638755,2012
787,Château de Beaucastel,Châteauneuf-du-Pape 2013,NA,4.3,985,France,Châteauneuf-du-Pape,https://www.vivino.com/chateau-de-beaucastel-chateauneuf-du-pape/w/1134803?year=2013&price_id=17649565,2013
788,Luca,Beso de Dante 2011,NA,4.3,961,France,Châteauneuf-du-Pape,https://www.vivino.com/luca-beso-de-dante/w/74337?year=2011&price_id=16382335,2011
789,Piattelli,Trinita Grand Reserve 2010,NA,4.3,936,France,Châteauneuf-du-Pape,https://www.vivino.com/piattelli-trinita-grand-reserve/w/1166201?year=2010&price_id=12752131,2010
790,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves) 2010,NA,4.3,932,France,Pessac-Léognan,https://www.vivino.com/chateau-smith-haut-lafitte-pessac-leognan-grand-cru-classe-de-graves/w/17656?year=2010&price_id=16834917,2010
791,Cantine San Marzano,F Negroamaro 2012,NA,4.3,918,France,Pessac-Léognan,https://www.vivino.com/cantine-san-marzano-f-negroamaro/w/1136168?year=2012&price_id=16834951,2012
792,Quinta do Vallado,Porto 20 Years Old Tawny N.V.,NA,4.3,903,France,Pessac-Léognan,https://www.vivino.com/quinta-do-vallado-porto-20-years-old-tawny/w/1741832?year=N.V.&price_id=8461635,N.V.
793,Château Pichon Baron,Pauillac (Grand Cru Classé) 2011,NA,4.3,852,France,Pessac-Léognan,https://www.vivino.com/chateau-pichon-baron-pauillac-grand-cru-classe-pauillac-red-wine/w/79762?year=2011&price_id=16835045,2011
794,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2005,NA,4.3,847,France,Pessac-Léognan,https://www.vivino.com/chateau-grand-puy-lacoste-pauillac-grand-cru-classe/w/1148035?year=2005&price_id=186365,2005
795,Benjamin de Rothschild - Vega Sicilia,Macán Clásico 2014,NA,4.3,828,France,Pessac-Léognan,https://www.vivino.com/benjamin-de-rothschild-and-vega-macan-clasico/w/1921801?year=2014&price_id=18301072,2014
796,Renato Ratti,Barolo Marcenasco 2007,NA,4.3,819,France,Pessac-Léognan,https://www.vivino.com/renato-ratti-barolo-marcenasco/w/13898?year=2007&price_id=16296392,2007
797,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2007,NA,4.3,804,France,Pessac-Léognan,https://www.vivino.com/chateau-rieussec-sauternes-premier-grand-cru-classe/w/1135215?year=2007&price_id=16502670,2007
798,Ciacci Piccolomini d'Aragona,Brunello di Montalcino 2012,NA,4.3,787,Italy,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino/w/1136214?year=2012&price_id=14897631,2012
799,Minuty,Rosé et Or 2017,NA,4.3,784,France,Côtes de Provence,https://www.vivino.com/minuty-rose-et-or/w/1193781?year=2017&price_id=16567139,2017
800,Calyptra,Zahir Cabernet Sauvignon N.V.,NA,4.3,778,Chile,Cachapoal Valley,https://www.vivino.com/cl-calyptra-zahir-cabernet-sauvignon/w/1211977?year=N.V.&price_id=9153754,N.V.
801,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2010,NA,4.3,776,France,Pessac-Léognan,https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=2010&price_id=16835057,2010
802,Gramona,Cava Celler Batlle Gran Reserva Brut N.V.,NA,4.3,768,France,Pessac-Léognan,https://www.vivino.com/gramona-cava-celler-batlle-gran-reserva-brut/w/1476982?year=N.V.&price_id=2052550,N.V.
803,Château Gruaud Larose,Saint-Julien (Grand Cru Classé) 2010,NA,4.3,739,France,Saint-Julien,https://www.vivino.com/chateau-gruaud-larose-saint-julien-grand-cru-classe/w/79265?year=2010&price_id=17976251,2010
804,Château de la Gardine,Châteauneuf-du-Pape 2015,NA,4.3,723,France,Châteauneuf-du-Pape,https://www.vivino.com/chateau-de-la-gardine-chateauneuf-du-pape/w/18017?year=2015&price_id=18016907,2015
805,Canalicchio di Sopra,Brunello di Montalcino 2011,NA,4.3,719,Italy,Brunello di Montalcino,https://www.vivino.com/azienda-agricola-canalicchio-di-sopra-brunello-di-montalcino/w/85205?year=2011&price_id=11157281,2011
806,Château Lascombes,Margaux (Grand Cru Classé) 2006,NA,4.3,706,Italy,Brunello di Montalcino,https://www.vivino.com/lascombes-margaux-grand-cru-classe/w/80045?year=2006&price_id=17967575,2006
807,Andeluna,Pasionado Cuatro Cepas 2014,NA,4.3,705,Argentina,Gualtallary,https://www.vivino.com/andeluna-cellars-pasionado-cuatro-cepas/w/1666855?year=2014&price_id=17768117,2014
808,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 2011,NA,4.3,701,Argentina,Gualtallary,https://www.vivino.com/chateau-pichon-longueville-comtesse-de-lalande-pauillac-grand-cru-classe/w/1125543?year=2011&price_id=12316032,2011
809,Château Lascombes,Margaux (Grand Cru Classé) 2010,NA,4.3,697,Argentina,Gualtallary,https://www.vivino.com/lascombes-margaux-grand-cru-classe/w/80045?year=2010&price_id=16502493,2010
810,Quinta do Mouro,Tinto 2011,NA,4.3,692,Portugal,Alentejano,https://www.vivino.com/quinta-do-mouro-tinto/w/1133074?year=2011&price_id=16834717,2011
811,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2009,NA,4.3,684,Portugal,Alentejano,https://www.vivino.com/chateau-rieussec-sauternes-premier-grand-cru-classe/w/1135215?year=2009&price_id=16502524,2009
812,Casa Valduga,STORIA Merlot 2010,NA,4.3,684,Brazil,Vale dos Vinhedos,https://www.vivino.com/casa-valduga-storia-merlot-vale-dos-vinhedos/w/1245680?year=2010&price_id=15447868,2010
813,Dona Maria,Júlio Bastos Grande Reserva 2012,NA,4.3,683,Brazil,Vale dos Vinhedos,https://www.vivino.com/dona-maria-julio-bastos-grande-reserva/w/2774081?year=2012&price_id=16835159,2012
814,Château Branaire-Ducru,Saint-Julien (Grand Cru Classé) 2000,NA,4.3,678,France,Saint-Julien,https://www.vivino.com/branaire-ducru-saint-julien-grand-cru-classe/w/1172272?year=2000&price_id=18014021,2000
815,Marqués de Murrieta,Castillo Ygay Gran Reserva Especial Cosecha Tinto 2009,NA,4.3,675,France,Saint-Julien,https://www.vivino.com/marques-de-murrieta-castillo-ygay-gran-reserva-especial-cosecha-tinto/w/11001?year=2009&price_id=18216774,2009
816,Bacalhôa,Setúbal Moscatel Roxo Superior 2002,NA,4.3,660,France,Saint-Julien,https://www.vivino.com/bacalhoa-vinhos-de-portugal-setubal-moscatel-roxo-superior/w/20891?year=2002&price_id=17701598,2002
817,San Pedro,Kankana del Elqui Solar No 10 Syrah N.V.,NA,4.3,645,France,Saint-Julien,https://www.vivino.com/san-pedro-central-valley-kankana-del-elqui-solar-no-10-syrah/w/3413871?year=N.V.&price_id=8202080,N.V.
818,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2010,NA,4.3,639,France,Saint-Julien,https://www.vivino.com/chateau-brane-cantenac-margaux-grand-cru-classe/w/23769?year=2010&price_id=17967586,2010
819,a6mani,Concura Primitivo di Manduria Riserva 2011,NA,4.3,637,Italy,Primitivo di Manduria,https://www.vivino.com/a6mani-concura-primitivo-di-manduria-riserva/w/2657376?year=2011&price_id=16004979,2011
820,Matías Riccitelli,Republica del Malbec 2014,NA,4.3,635,Italy,Primitivo di Manduria,https://www.vivino.com/riccitelli-republica-del-malbec/w/1566358?year=2014&price_id=17434755,2014
821,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2006,NA,4.3,630,Italy,Primitivo di Manduria,https://www.vivino.com/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2006&price_id=17734418,2006
822,Luigi Bosca,Terroir Los Miradores Malbec 2015,NA,4.3,629,Italy,Primitivo di Manduria,https://www.vivino.com/luigi-bosca-terroir-los-miradores-malbec/w/1988872?year=2015&price_id=17123202,2015
823,Cesari,Jèma Corvina 2012,NA,4.3,621,Italy,Primitivo di Manduria,https://www.vivino.com/gerardo-cesari-spa-jema-corvina/w/1261328?year=2012&price_id=13616202,2012
824,Santa Rita,Casa Real Reserva Especial Cabernet Sauvignon 2012,NA,4.3,619,Italy,Primitivo di Manduria,https://www.vivino.com/santa-rita-casa-real-reserva-especial-cabernet-sauvignon/w/1134664?year=2012&price_id=14975714,2012
825,Niepoort,Porto 20 Years Old Tawny N.V.,NA,4.3,618,Italy,Primitivo di Manduria,https://www.vivino.com/niepoort-vinhos-sa-porto-20-years-old-tawny/w/1390528?year=N.V.&price_id=2210783,N.V.
826,Montes Alpha,M Red 2013,NA,4.3,612,Chile,Colchagua Valley,https://www.vivino.com/montes-alpha-m-red/w/1664699?year=2013&price_id=17176232,2013
827,Alves de Sousa,Quinta da Gaivosa Tinto 2013,NA,4.3,610,Chile,Colchagua Valley,https://www.vivino.com/alves-de-sousa-quinta-da-gaivosa-tinto/w/1157964?year=2013&price_id=14979195,2013
828,Quinta do Mouro,Tinto 2010,NA,4.3,608,Portugal,Alentejano,https://www.vivino.com/quinta-do-mouro-tinto/w/1133074?year=2010&price_id=13397994,2010
829,Ca' Rugate,Amarone della Valpolicella 2011,NA,4.3,606,Italy,Amarone della Valpolicella,https://www.vivino.com/ca-rugate-amarone-della-valpolicella/w/1153445?year=2011&price_id=13623695,2011
